AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:21213
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:21213
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4725.51ms/  4725.51ms (      0 GFLOPS    2|2      GB/s) 
opened device PYTHON from pid:21213
scheduled     2 kernels in    12.84 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     1699 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.53ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1700 E_2n4                                          arg  2 mem  16.61 GB tm      5.84us/  8354.54ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1701 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8354.54ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1702 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8354.55ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1703 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.55ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1704 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8354.56ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1705 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.56ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1706 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.57ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1707 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.58ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1708 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8354.58ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1709 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.59ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1710 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.59ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1711 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.60ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1712 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8354.61ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1713 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8354.61ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1714 E_2n4                                          arg  2 mem  16.61 GB tm      6.04us/  8354.62ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1715 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.62ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1716 E_2n4                                          arg  2 mem  16.61 GB tm      5.96us/  8354.63ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1717 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.64ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1718 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8354.64ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1719 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.65ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1720 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8354.65ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1721 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.66ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1722 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.67ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1723 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.67ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1724 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8354.68ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1725 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.68ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1726 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8354.69ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1727 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.70ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1728 E_2n4                                          arg  2 mem  16.61 GB tm      6.00us/  8354.70ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1729 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.71ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1730 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8354.71ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1731 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.72ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1732 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8354.72ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1733 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.73ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1734 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.74ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1735 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.74ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1736 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8354.75ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1737 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8354.75ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1738 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.76ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1739 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.77ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1740 E_2n3                                          arg  2 mem  16.61 GB tm      6.04us/  8354.77ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1741 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.78ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1742 E_2n4                                          arg  2 mem  16.61 GB tm      5.84us/  8354.78ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1743 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.79ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1744 E_2n4                                          arg  2 mem  16.61 GB tm      5.88us/  8354.80ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1745 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.80ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1746 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8354.81ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1747 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.81ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1748 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8354.82ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1749 E_2n2                                          arg  2 mem  16.61 GB tm      6.00us/  8354.83ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1750 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.83ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1751 E_2n2                                          arg  2 mem  16.61 GB tm      6.04us/  8354.84ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1752 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.84ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1753 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.85ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1754 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8354.86ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1755 E_2n2                                          arg  2 mem  16.61 GB tm      6.00us/  8354.86ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1756 E_2n4                                          arg  2 mem  16.61 GB tm      6.04us/  8354.87ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1757 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.87ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1758 E_2n4                                          arg  2 mem  16.61 GB tm      5.88us/  8354.88ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1759 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.89ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1760 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8354.89ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1761 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8354.90ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1762 E_2n1                                          arg  2 mem  16.61 GB tm      6.00us/  8354.90ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1763 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.91ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1764 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8354.91ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1765 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8354.92ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1766 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8354.93ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1767 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.93ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1768 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8354.94ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1769 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.94ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1770 E_2n4                                          arg  2 mem  16.61 GB tm      5.96us/  8354.95ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1771 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8354.96ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1772 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8354.96ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1773 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.97ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1774 E_2n3                                          arg  2 mem  16.61 GB tm      5.88us/  8354.97ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1775 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.98ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1776 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8354.99ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1777 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8354.99ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1778 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.00ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1779 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.00ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1780 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.01ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1781 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.02ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1782 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8355.02ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1783 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.03ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1784 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.03ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1785 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.04ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1786 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.05ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1787 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.05ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1788 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.06ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1789 E_2n2                                          arg  2 mem  16.61 GB tm      6.04us/  8355.06ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1790 E_2n1                                          arg  2 mem  16.61 GB tm      5.84us/  8355.07ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1791 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.07ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1792 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8355.08ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1793 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.09ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1794 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8355.09ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1795 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.10ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1796 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.10ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1797 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.11ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1798 E_2n4                                          arg  2 mem  16.61 GB tm      5.96us/  8355.12ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1799 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.12ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1800 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.13ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1801 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.13ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1802 E_2n3                                          arg  2 mem  16.61 GB tm      6.00us/  8355.14ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1803 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.15ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1804 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.15ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1805 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.16ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1806 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.16ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1807 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.17ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1808 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.18ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1809 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.18ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1810 E_2n3                                          arg  2 mem  16.61 GB tm      6.04us/  8355.19ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1811 E_2n2                                          arg  2 mem  16.61 GB tm      6.00us/  8355.19ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1812 E_2n4                                          arg  2 mem  16.61 GB tm      6.04us/  8355.20ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1813 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.21ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1814 E_2n4                                          arg  2 mem  16.61 GB tm      5.88us/  8355.21ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1815 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.22ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1816 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.22ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1817 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.23ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1818 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8355.23ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1819 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.24ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1820 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8355.25ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1821 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.25ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1822 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.26ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1823 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.26ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1824 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8355.27ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1825 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.28ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1826 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.28ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1827 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.29ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1828 E_2n4                                          arg  2 mem  16.61 GB tm      5.88us/  8355.29ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1829 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.30ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1830 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.31ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1831 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.31ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1832 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.32ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1833 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.32ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1834 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.33ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1835 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.34ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1836 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.34ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1837 E_2n2                                          arg  2 mem  16.61 GB tm      6.00us/  8355.35ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1838 E_2n3                                          arg  2 mem  16.61 GB tm      5.88us/  8355.35ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1839 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.36ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1840 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.36ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1841 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.37ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1842 E_2n4                                          arg  2 mem  16.61 GB tm      5.88us/  8355.38ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1843 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.38ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1844 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.39ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1845 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.39ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1846 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.40ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1847 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.41ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1848 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.41ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1849 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.42ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1850 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.42ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1851 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.43ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1852 E_2n3                                          arg  2 mem  16.61 GB tm      6.00us/  8355.44ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1853 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.44ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1854 E_2n4                                          arg  2 mem  16.61 GB tm      6.04us/  8355.45ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1855 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.45ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1856 E_2n4                                          arg  2 mem  16.61 GB tm      5.88us/  8355.46ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1857 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.47ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1858 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8355.47ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1859 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.48ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1860 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.48ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1861 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.49ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1862 E_2n1                                          arg  2 mem  16.61 GB tm      5.84us/  8355.49ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1863 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.50ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1864 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8355.51ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1865 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.51ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1866 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.52ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1867 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.52ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1868 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.53ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1869 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.54ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1870 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.54ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1871 E_2n2                                          arg  2 mem  16.61 GB tm      6.00us/  8355.55ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1872 E_2n3                                          arg  2 mem  16.61 GB tm      5.92us/  8355.55ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1873 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.56ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1874 E_2n1                                          arg  2 mem  16.61 GB tm      5.92us/  8355.57ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1875 E_2n2                                          arg  2 mem  16.61 GB tm      6.00us/  8355.57ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1876 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.58ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1877 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.58ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1878 E_2n1                                          arg  2 mem  16.61 GB tm      5.96us/  8355.59ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1879 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.60ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1880 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8355.60ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1881 E_2n2                                          arg  2 mem  16.61 GB tm      5.84us/  8355.61ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1882 E_2n4                                          arg  2 mem  16.61 GB tm      6.00us/  8355.61ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1883 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.62ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1884 E_2n4                                          arg  2 mem  16.61 GB tm      6.04us/  8355.63ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1885 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.63ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1886 E_2n3                                          arg  2 mem  16.61 GB tm      5.84us/  8355.64ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1887 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.64ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1888 E_2n1                                          arg  2 mem  16.61 GB tm      5.84us/  8355.65ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1889 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.65ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1890 E_2n1                                          arg  2 mem  16.61 GB tm      5.84us/  8355.66ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1891 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.67ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1892 E_2n1                                          arg  2 mem  16.61 GB tm      5.88us/  8355.67ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1893 E_2n2                                          arg  2 mem  16.61 GB tm      5.88us/  8355.68ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1894 E_2n3                                          arg  2 mem  16.61 GB tm      6.00us/  8355.68ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1895 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.69ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1896 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.70ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1897 E_2n2                                          arg  2 mem  16.61 GB tm      5.92us/  8355.70ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1898 E_2n4                                          arg  2 mem  16.61 GB tm      5.92us/  8355.71ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1899 E_2n2                                          arg  2 mem  16.61 GB tm      5.96us/  8355.71ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1900 E_2n3                                          arg  2 mem  16.61 GB tm      5.96us/  8355.72ms (      0 GFLOPS    0|0      GB/s) 
