AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:86864
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:86864
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4829.33ms/  4829.33ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:86864
scheduled     2 kernels in    12.97 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD       16 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.60us/     1.30ms (      0 GFLOPS    0|0      GB/s)
*** AMD       17 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/     1.31ms (      0 GFLOPS    0|0      GB/s)
*** AMD       18 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.28us/     1.32ms (      4 GFLOPS   12|12     GB/s)
*** AMD       19 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.00us/     1.38ms (   2512 GFLOPS  224|1415   GB/s)
*** AMD       20 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.00us/     1.40ms (      1 GFLOPS    3|3      GB/s)
*** AMD       21 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.60us/     1.40ms (      8 GFLOPS   11|12     GB/s)
*** AMD       22 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    143.20us/     1.55ms (   3936 GFLOPS  351|2218   GB/s)
*** AMD       23 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.56us/     1.69ms (   3872 GFLOPS  345|2182   GB/s)
*** AMD       24 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.64us/     1.70ms (     13 GFLOPS   21|21     GB/s)
*** AMD       25 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/     1.70ms (      3 GFLOPS   29|29     GB/s)
*** AMD       26 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.04us/     2.20ms (   2282 GFLOPS  148|736    GB/s)
*** AMD       27 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.20us/     2.20ms (      2 GFLOPS   13|13     GB/s)
*** AMD       28 r_16_320                                       arg  2 mem  18.05 GB tm     11.72us/     2.21ms (      1 GFLOPS    2|2      GB/s)
*** AMD       29 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.44us/     2.22ms (      7 GFLOPS    8|9      GB/s)
*** AMD       30 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    668.28us/     2.89ms (     83 GFLOPS    4|21     GB/s)
*** AMD       31 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.60us/     2.96ms (   2489 GFLOPS  222|1403   GB/s)
*** AMD       32 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.68us/     2.96ms (      1 GFLOPS    1|2      GB/s)
*** AMD       33 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.44us/     2.97ms (      4 GFLOPS    3|10     GB/s)
*** AMD       34 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.40us/     3.19ms (    442 GFLOPS   19|217    GB/s)
*** AMD       35 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.96us/     3.21ms (      9 GFLOPS    5|10     GB/s)
*** AMD       36 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.44us/     3.22ms (      8 GFLOPS   11|31     GB/s)
*** AMD       37 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.88us/     3.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD       38 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.80us/     3.23ms (      0 GFLOPS    0|0      GB/s)
*** AMD       39 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.72us/     3.24ms (      0 GFLOPS    0|0      GB/s)
*** AMD       40 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.24us/     3.24ms (      4 GFLOPS   12|12     GB/s)
*** AMD       41 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.40us/     3.31ms (   2497 GFLOPS  223|1407   GB/s)
*** AMD       42 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.72us/     3.32ms (      1 GFLOPS    3|3      GB/s)
*** AMD       43 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.40us/     3.33ms (      8 GFLOPS   11|12     GB/s)
*** AMD       44 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.88us/     3.48ms (   3838 GFLOPS  342|2162   GB/s)
*** AMD       45 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.56us/     3.62ms (   3872 GFLOPS  345|2182   GB/s)
*** AMD       46 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/     3.63ms (     13 GFLOPS   21|21     GB/s)
*** AMD       47 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/     3.63ms (      3 GFLOPS   29|29     GB/s)
*** AMD       48 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.16us/     4.13ms (   2282 GFLOPS  148|736    GB/s)
*** AMD       49 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.24us/     4.13ms (      2 GFLOPS   13|13     GB/s)
*** AMD       50 r_16_320                                       arg  2 mem  18.05 GB tm     11.84us/     4.15ms (      1 GFLOPS    2|2      GB/s)
*** AMD       51 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.44us/     4.15ms (      7 GFLOPS    8|9      GB/s)
*** AMD       52 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    669.60us/     4.82ms (     83 GFLOPS    4|21     GB/s)
*** AMD       53 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.36us/     4.89ms (   2461 GFLOPS  220|1387   GB/s)
*** AMD       54 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.68us/     4.90ms (      1 GFLOPS    1|2      GB/s)
*** AMD       55 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.44us/     4.90ms (      4 GFLOPS    3|10     GB/s)
*** AMD       56 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    227.00us/     5.13ms (    439 GFLOPS   19|216    GB/s)
*** AMD       57 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.84us/     5.14ms (     10 GFLOPS    5|10     GB/s)
*** AMD       58 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.36us/     5.15ms (      8 GFLOPS   11|31     GB/s)
*** AMD       59 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.76us/     5.16ms (      0 GFLOPS    0|0      GB/s)
*** AMD       60 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.76us/     5.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD       61 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/     5.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD       62 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      6.96us/     5.18ms (      4 GFLOPS   13|13     GB/s)
*** AMD       63 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.48us/     5.24ms (   2532 GFLOPS  226|1427   GB/s)
*** AMD       64 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.88us/     5.26ms (      1 GFLOPS    3|3      GB/s)
*** AMD       65 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.40us/     5.26ms (      8 GFLOPS   11|12     GB/s)
*** AMD       66 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.96us/     5.41ms (   3888 GFLOPS  347|2191   GB/s)
*** AMD       67 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.36us/     5.55ms (   3905 GFLOPS  348|2200   GB/s)
*** AMD       68 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/     5.56ms (     13 GFLOPS   21|21     GB/s)
*** AMD       69 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/     5.57ms (      3 GFLOPS   29|29     GB/s)
*** AMD       70 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.44us/     6.06ms (   2280 GFLOPS  148|735    GB/s)
*** AMD       71 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/     6.07ms (      2 GFLOPS   13|13     GB/s)
*** AMD       72 r_16_320                                       arg  2 mem  18.05 GB tm     11.96us/     6.08ms (      1 GFLOPS    2|2      GB/s)
*** AMD       73 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.12us/     6.08ms (      8 GFLOPS    8|9      GB/s)
*** AMD       74 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    667.96us/     6.75ms (     83 GFLOPS    4|21     GB/s)
*** AMD       75 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.28us/     6.82ms (   2464 GFLOPS  220|1388   GB/s)
*** AMD       76 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.68us/     6.83ms (      1 GFLOPS    1|2      GB/s)
*** AMD       77 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/     6.83ms (      4 GFLOPS    3|10     GB/s)
*** AMD       78 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.44us/     7.06ms (    442 GFLOPS   19|217    GB/s)
*** AMD       79 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.88us/     7.07ms (     10 GFLOPS    5|10     GB/s)
*** AMD       80 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.04us/     7.08ms (      8 GFLOPS   11|32     GB/s)
*** AMD       81 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.88us/     7.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD       82 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.80us/     7.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD       83 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/     7.10ms (      0 GFLOPS    0|0      GB/s)
*** AMD       84 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.24us/     7.11ms (      4 GFLOPS   12|12     GB/s)
*** AMD       85 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.80us/     7.17ms (   2520 GFLOPS  225|1420   GB/s)
*** AMD       86 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.96us/     7.19ms (      1 GFLOPS    3|3      GB/s)
*** AMD       87 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.20us/     7.19ms (      8 GFLOPS   12|12     GB/s)
*** AMD       88 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.96us/     7.34ms (   3836 GFLOPS  342|2161   GB/s)
*** AMD       89 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.88us/     7.48ms (   3864 GFLOPS  345|2177   GB/s)
*** AMD       90 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/     7.49ms (     13 GFLOPS   21|21     GB/s)
*** AMD       91 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/     7.50ms (      3 GFLOPS   29|29     GB/s)
*** AMD       92 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.32us/     7.99ms (   2286 GFLOPS  149|737    GB/s)
*** AMD       93 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/     8.00ms (      2 GFLOPS   13|13     GB/s)
*** AMD       94 r_16_320                                       arg  2 mem  18.05 GB tm     12.24us/     8.01ms (      1 GFLOPS    2|2      GB/s)
*** AMD       95 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.20us/     8.01ms (      7 GFLOPS    8|9      GB/s)
*** AMD       96 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    668.76us/     8.68ms (     83 GFLOPS    4|21     GB/s)
*** AMD       97 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.96us/     8.75ms (   2476 GFLOPS  221|1395   GB/s)
*** AMD       98 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.68us/     8.76ms (      1 GFLOPS    1|2      GB/s)
*** AMD       99 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/     8.76ms (      4 GFLOPS    3|10     GB/s)
*** AMD      100 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    227.32us/     8.99ms (    439 GFLOPS   19|215    GB/s)
*** AMD      101 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.84us/     9.00ms (     10 GFLOPS    5|10     GB/s)
*** AMD      102 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.76us/     9.01ms (      7 GFLOPS   10|30     GB/s)
*** AMD      103 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.88us/     9.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD      104 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.76us/     9.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      105 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.88us/     9.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      106 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.12us/     9.04ms (      4 GFLOPS   12|12     GB/s)
*** AMD      107 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.96us/     9.11ms (   2513 GFLOPS  224|1416   GB/s)
*** AMD      108 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.56us/     9.12ms (      1 GFLOPS    3|3      GB/s)
*** AMD      109 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.20us/     9.13ms (      8 GFLOPS   12|12     GB/s)
*** AMD      110 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.48us/     9.27ms (   3875 GFLOPS  346|2183   GB/s)
*** AMD      111 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    143.88us/     9.42ms (   3918 GFLOPS  349|2207   GB/s)
*** AMD      112 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/     9.42ms (     13 GFLOPS   21|21     GB/s)
*** AMD      113 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/     9.43ms (      3 GFLOPS   29|29     GB/s)
*** AMD      114 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.08us/     9.92ms (   2287 GFLOPS  149|737    GB/s)
*** AMD      115 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.20us/     9.93ms (      2 GFLOPS   13|13     GB/s)
*** AMD      116 r_16_320                                       arg  2 mem  18.05 GB tm     11.92us/     9.94ms (      1 GFLOPS    2|2      GB/s)
*** AMD      117 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.16us/     9.94ms (      7 GFLOPS    8|9      GB/s)
*** AMD      118 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    667.52us/    10.61ms (     83 GFLOPS    4|21     GB/s)
*** AMD      119 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.24us/    10.68ms (   2466 GFLOPS  220|1389   GB/s)
*** AMD      120 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.68us/    10.69ms (      1 GFLOPS    1|2      GB/s)
*** AMD      121 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    10.69ms (      4 GFLOPS    3|10     GB/s)
*** AMD      122 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    217.56us/    10.91ms (    400 GFLOPS   14|209    GB/s)
*** AMD      123 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.20us/    10.92ms (      9 GFLOPS    5|10     GB/s)
*** AMD      124 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.20us/    10.93ms (      8 GFLOPS   11|32     GB/s)
*** AMD      125 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.84us/    10.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      126 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.76us/    10.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD      127 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.88us/    10.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD      128 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.24us/    10.96ms (      4 GFLOPS   12|12     GB/s)
*** AMD      129 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.40us/    11.03ms (   2535 GFLOPS  226|1428   GB/s)
*** AMD      130 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.28us/    11.04ms (      1 GFLOPS    3|3      GB/s)
*** AMD      131 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.40us/    11.05ms (      8 GFLOPS   11|12     GB/s)
*** AMD      132 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.80us/    11.19ms (   3840 GFLOPS  343|2163   GB/s)
*** AMD      133 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.64us/    11.34ms (   3844 GFLOPS  343|2166   GB/s)
*** AMD      134 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.76us/    11.35ms (     13 GFLOPS   21|21     GB/s)
*** AMD      135 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/    11.35ms (      3 GFLOPS   29|29     GB/s)
*** AMD      136 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    170.56us/    11.52ms (   3305 GFLOPS  295|1862   GB/s)
*** AMD      137 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.24us/    11.53ms (      4 GFLOPS   23|23     GB/s)
*** AMD      138 r_16_320                                       arg  2 mem  18.05 GB tm     12.04us/    11.54ms (      1 GFLOPS    2|2      GB/s)
*** AMD      139 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.36us/    11.55ms (      7 GFLOPS    8|9      GB/s)
*** AMD      140 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    670.88us/    12.22ms (     83 GFLOPS    4|21     GB/s)
*** AMD      141 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.68us/    12.28ms (   2486 GFLOPS  222|1401   GB/s)
*** AMD      142 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.52us/    12.29ms (      1 GFLOPS    1|2      GB/s)
*** AMD      143 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    12.30ms (      4 GFLOPS    3|10     GB/s)
*** AMD      144 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    218.44us/    12.52ms (    398 GFLOPS   14|208    GB/s)
*** AMD      145 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.96us/    12.53ms (      9 GFLOPS    5|10     GB/s)
*** AMD      146 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.56us/    12.54ms (      7 GFLOPS   10|31     GB/s)
*** AMD      147 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.84us/    12.54ms (      0 GFLOPS    0|0      GB/s)
*** AMD      148 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.56us/    12.55ms (      0 GFLOPS    0|0      GB/s)
*** AMD      149 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    12.56ms (      0 GFLOPS    0|0      GB/s)
*** AMD      150 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.20us/    12.57ms (      4 GFLOPS   12|12     GB/s)
*** AMD      151 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.76us/    12.63ms (   2521 GFLOPS  225|1420   GB/s)
*** AMD      152 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.12us/    12.64ms (      1 GFLOPS    3|3      GB/s)
*** AMD      153 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.40us/    12.65ms (      8 GFLOPS   11|12     GB/s)
*** AMD      154 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.28us/    12.80ms (   3880 GFLOPS  346|2186   GB/s)
*** AMD      155 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.52us/    12.94ms (   3900 GFLOPS  348|2198   GB/s)
*** AMD      156 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.72us/    12.95ms (     13 GFLOPS   21|21     GB/s)
*** AMD      157 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    12.95ms (      3 GFLOPS   29|29     GB/s)
*** AMD      158 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    180.76us/    13.13ms (   3118 GFLOPS  278|1757   GB/s)
*** AMD      159 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.28us/    13.14ms (      4 GFLOPS   23|23     GB/s)
*** AMD      160 r_16_320                                       arg  2 mem  18.05 GB tm     12.08us/    13.15ms (      1 GFLOPS    2|2      GB/s)
*** AMD      161 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.24us/    13.16ms (      7 GFLOPS    8|9      GB/s)
*** AMD      162 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    666.80us/    13.83ms (     83 GFLOPS    4|21     GB/s)
*** AMD      163 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.96us/    13.89ms (   2476 GFLOPS  221|1395   GB/s)
*** AMD      164 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.56us/    13.90ms (      1 GFLOPS    1|2      GB/s)
*** AMD      165 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    13.91ms (      4 GFLOPS    3|10     GB/s)
*** AMD      166 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    227.12us/    14.13ms (    439 GFLOPS   19|215    GB/s)
*** AMD      167 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.08us/    14.15ms (      9 GFLOPS    5|10     GB/s)
*** AMD      168 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.36us/    14.15ms (      8 GFLOPS   11|31     GB/s)
*** AMD      169 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.12us/    14.16ms (      0 GFLOPS    0|0      GB/s)
*** AMD      170 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.80us/    14.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD      171 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/    14.18ms (      0 GFLOPS    0|0      GB/s)
*** AMD      172 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.48us/    14.18ms (      4 GFLOPS   12|12     GB/s)
*** AMD      173 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.48us/    14.25ms (   2532 GFLOPS  226|1427   GB/s)
*** AMD      174 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.72us/    14.26ms (      1 GFLOPS    3|3      GB/s)
*** AMD      175 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.44us/    14.27ms (      8 GFLOPS   11|12     GB/s)
*** AMD      176 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    143.40us/    14.41ms (   3931 GFLOPS  351|2215   GB/s)
*** AMD      177 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.72us/    14.56ms (   3895 GFLOPS  347|2195   GB/s)
*** AMD      178 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/    14.56ms (     13 GFLOPS   21|21     GB/s)
*** AMD      179 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    14.57ms (      3 GFLOPS   29|29     GB/s)
*** AMD      180 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.76us/    15.06ms (   2279 GFLOPS  148|735    GB/s)
*** AMD      181 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.24us/    15.07ms (      2 GFLOPS   13|13     GB/s)
*** AMD      182 r_16_320                                       arg  2 mem  18.05 GB tm     12.04us/    15.08ms (      1 GFLOPS    2|2      GB/s)
*** AMD      183 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.28us/    15.09ms (      7 GFLOPS    8|9      GB/s)
*** AMD      184 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    668.72us/    15.76ms (     83 GFLOPS    4|21     GB/s)
*** AMD      185 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.16us/    15.82ms (   2469 GFLOPS  220|1391   GB/s)
*** AMD      186 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/    15.83ms (      1 GFLOPS    1|2      GB/s)
*** AMD      187 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    15.84ms (      4 GFLOPS    3|10     GB/s)
*** AMD      188 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    222.52us/    16.06ms (    391 GFLOPS   14|205    GB/s)
*** AMD      189 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.80us/    16.07ms (     10 GFLOPS    5|10     GB/s)
*** AMD      190 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.56us/    16.08ms (      7 GFLOPS   10|31     GB/s)
*** AMD      191 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.92us/    16.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD      192 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.52us/    16.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD      193 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/    16.10ms (      0 GFLOPS    0|0      GB/s)
*** AMD      194 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.20us/    16.11ms (      4 GFLOPS   12|12     GB/s)
*** AMD      195 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.72us/    16.17ms (   2523 GFLOPS  225|1421   GB/s)
*** AMD      196 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.72us/    16.19ms (      1 GFLOPS    3|3      GB/s)
*** AMD      197 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.16us/    16.19ms (      8 GFLOPS   12|12     GB/s)
*** AMD      198 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    147.92us/    16.34ms (   3811 GFLOPS  340|2147   GB/s)
*** AMD      199 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.44us/    16.49ms (   3902 GFLOPS  348|2199   GB/s)
*** AMD      200 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/    16.49ms (     13 GFLOPS   21|21     GB/s)
*** AMD      201 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    16.50ms (      3 GFLOPS   29|29     GB/s)
*** AMD      202 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    180.36us/    16.68ms (   3125 GFLOPS  279|1761   GB/s)
*** AMD      203 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.16us/    16.68ms (      4 GFLOPS   23|23     GB/s)
