AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:86789
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:86789
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4867.61ms/  4867.61ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:86789
scheduled     2 kernels in    12.76 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     1287 r_toks_16_320n1                                arg  2 mem  17.87 GB tm     15.72us/  9268.14ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1288 E_toks_80_16_4n1                               arg  4 mem  17.87 GB tm      6.00us/  9268.15ms (      8 GFLOPS   10|11     GB/s)
*** AMD     1289 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.87 GB tm    646.60us/  9268.79ms (   1184 GFLOPS   79|231    GB/s)
*** AMD     1290 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.87 GB tm    645.32us/  9269.44ms (   1186 GFLOPS   79|231    GB/s)
*** AMD     1291 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.87 GB tm   1844.88us/  9271.28ms (    415 GFLOPS   28|81     GB/s)
*** AMD     1292 E_2n3                                          arg  2 mem  17.87 GB tm      5.16us/  9271.29ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1293 r_toks_16_320                                  arg  2 mem  17.87 GB tm     14.56us/  9271.30ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1294 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.87 GB tm      6.72us/  9271.31ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1295 r_toks_toks                                    arg  1 mem  17.87 GB tm      5.56us/  9271.32ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1296 E_toks_80_16_4                                 arg  4 mem  17.87 GB tm      5.20us/  9271.32ms (      9 GFLOPS   12|13     GB/s)
*** AMD     1297 E_toks_(start_pos+toks)                        arg  3 mem  17.87 GB tm      4.96us/  9271.33ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1298 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.87 GB tm    545.32us/  9271.87ms (    413 GFLOPS   28|80     GB/s)
*** AMD     1299 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.87 GB tm    517.80us/  9272.39ms (     87 GFLOPS    7|17     GB/s)
*** AMD     1300 r_40_toks_16_8                                 arg  2 mem  17.87 GB tm      5.68us/  9272.39ms (      4 GFLOPS    4|12     GB/s)
*** AMD     1301 r_8_toks_16_8                                  arg  2 mem  17.87 GB tm      5.64us/  9272.40ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1302 E_5_toks_2_2_16_4_4                            arg  4 mem  17.87 GB tm      5.64us/  9272.41ms (      3 GFLOPS    8|8      GB/s)
*** AMD     1303 E_toks_8_2_16_4                                arg  4 mem  17.87 GB tm      5.24us/  9272.41ms (      1 GFLOPS    2|2      GB/s)
*** AMD     1304 E_5_toks_8_2_16_4                              arg  3 mem  17.87 GB tm      7.96us/  9272.42ms (      6 GFLOPS   15|15     GB/s)
*** AMD     1305 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  17.90 GB tm    256.44us/  9272.67ms (    225 GFLOPS   19|109    GB/s)
*** AMD     1306 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.90 GB tm      6.00us/  9272.68ms (      4 GFLOPS    8|15     GB/s)
*** AMD     1307 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.90 GB tm      6.32us/  9272.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1308 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.90 GB tm      6.00us/  9272.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1309 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.90 GB tm      6.68us/  9272.70ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1310 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.90 GB tm      5.56us/  9272.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1311 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.90 GB tm      6.36us/  9272.71ms (      2 GFLOPS    7|7      GB/s)
*** AMD     1312 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.90 GB tm    621.08us/  9273.33ms (    362 GFLOPS   25|71     GB/s)
*** AMD     1313 r_toks_16_320n1                                arg  2 mem  17.90 GB tm     17.00us/  9273.35ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1314 E_toks_80_16_4n1                               arg  4 mem  17.90 GB tm      6.56us/  9273.36ms (      7 GFLOPS    9|10     GB/s)
*** AMD     1315 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.90 GB tm    703.24us/  9274.06ms (   1088 GFLOPS   72|212    GB/s)
*** AMD     1316 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.90 GB tm    699.32us/  9274.76ms (   1094 GFLOPS   73|213    GB/s)
*** AMD     1317 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  17.90 GB tm   2409.84us/  9277.17ms (    407 GFLOPS   31|86     GB/s)
*** AMD     1318 E_2n2                                          arg  2 mem  17.90 GB tm      5.28us/  9277.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1319 r_toks_16_320                                  arg  2 mem  17.90 GB tm     14.80us/  9277.19ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1320 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.90 GB tm      6.76us/  9277.20ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1321 r_toks_toks                                    arg  1 mem  17.90 GB tm      5.56us/  9277.20ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1322 E_toks_80_16_4                                 arg  4 mem  17.90 GB tm      5.52us/  9277.21ms (      8 GFLOPS   11|12     GB/s)
*** AMD     1323 E_toks_(start_pos+toks)                        arg  3 mem  17.90 GB tm      4.96us/  9277.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1324 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.90 GB tm    528.60us/  9277.74ms (    426 GFLOPS   29|83     GB/s)
*** AMD     1325 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.90 GB tm    500.40us/  9278.24ms (     90 GFLOPS    7|18     GB/s)
*** AMD     1326 r_40_toks_16_8                                 arg  2 mem  17.90 GB tm      5.92us/  9278.25ms (      4 GFLOPS    4|11     GB/s)
*** AMD     1327 r_8_toks_16_8                                  arg  2 mem  17.90 GB tm      5.92us/  9278.25ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1328 E_5_toks_2_2_16_4_4                            arg  4 mem  17.90 GB tm      5.72us/  9278.26ms (      3 GFLOPS    8|8      GB/s)
*** AMD     1329 E_toks_8_2_16_4                                arg  4 mem  17.90 GB tm      5.40us/  9278.26ms (      1 GFLOPS    2|2      GB/s)
*** AMD     1330 E_5_toks_8_2_16_4                              arg  3 mem  17.90 GB tm      7.96us/  9278.27ms (      6 GFLOPS   15|15     GB/s)
*** AMD     1331 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  17.94 GB tm    254.84us/  9278.53ms (    227 GFLOPS   20|110    GB/s)
*** AMD     1332 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.94 GB tm      5.72us/  9278.53ms (      4 GFLOPS    8|16     GB/s)
*** AMD     1333 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.94 GB tm      6.04us/  9278.54ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1334 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.94 GB tm      5.88us/  9278.54ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1335 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.94 GB tm      6.68us/  9278.55ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1336 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.94 GB tm      5.48us/  9278.56ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1337 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.94 GB tm      6.12us/  9278.56ms (      2 GFLOPS    8|8      GB/s)
*** AMD     1338 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.94 GB tm    565.24us/  9279.13ms (    398 GFLOPS   27|78     GB/s)
*** AMD     1339 r_toks_16_320n1                                arg  2 mem  17.94 GB tm     15.80us/  9279.14ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1340 E_toks_80_16_4n1                               arg  4 mem  17.94 GB tm      6.04us/  9279.15ms (      8 GFLOPS   10|11     GB/s)
*** AMD     1341 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.94 GB tm    652.20us/  9279.80ms (   1173 GFLOPS   78|229    GB/s)
*** AMD     1342 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.94 GB tm    650.88us/  9280.45ms (   1176 GFLOPS   78|229    GB/s)
*** AMD     1343 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  17.94 GB tm   2442.36us/  9282.89ms (    402 GFLOPS   31|85     GB/s)
*** AMD     1344 E_2n4                                          arg  2 mem  17.94 GB tm      5.12us/  9282.90ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1345 r_toks_16_320                                  arg  2 mem  17.94 GB tm     14.72us/  9282.91ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1346 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.94 GB tm      6.76us/  9282.92ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1347 r_toks_toks                                    arg  1 mem  17.94 GB tm      5.60us/  9282.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1348 E_toks_80_16_4                                 arg  4 mem  17.94 GB tm      5.56us/  9282.93ms (      8 GFLOPS   11|12     GB/s)
*** AMD     1349 E_toks_(start_pos+toks)                        arg  3 mem  17.94 GB tm      5.08us/  9282.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1350 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.94 GB tm    508.16us/  9283.45ms (    443 GFLOPS   30|86     GB/s)
*** AMD     1351 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.94 GB tm    481.84us/  9283.93ms (     93 GFLOPS    7|18     GB/s)
*** AMD     1352 r_40_toks_16_8                                 arg  2 mem  17.94 GB tm      5.64us/  9283.93ms (      4 GFLOPS    4|12     GB/s)
*** AMD     1353 r_8_toks_16_8                                  arg  2 mem  17.94 GB tm      5.60us/  9283.94ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1354 E_5_toks_2_2_16_4_4                            arg  4 mem  17.94 GB tm      5.64us/  9283.94ms (      3 GFLOPS    8|8      GB/s)
*** AMD     1355 E_toks_8_2_16_4                                arg  4 mem  17.94 GB tm      5.24us/  9283.95ms (      1 GFLOPS    2|2      GB/s)
*** AMD     1356 E_5_toks_8_2_16_4                              arg  3 mem  17.94 GB tm      7.96us/  9283.96ms (      6 GFLOPS   15|15     GB/s)
*** AMD     1357 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  17.97 GB tm    267.08us/  9284.22ms (    216 GFLOPS   19|105    GB/s)
*** AMD     1358 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.97 GB tm      6.00us/  9284.23ms (      4 GFLOPS    8|15     GB/s)
*** AMD     1359 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.97 GB tm      6.36us/  9284.24ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1360 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.97 GB tm      5.92us/  9284.24ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1361 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.97 GB tm      6.68us/  9284.25ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1362 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.97 GB tm      5.64us/  9284.26ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1363 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.97 GB tm      6.32us/  9284.26ms (      2 GFLOPS    7|7      GB/s)
*** AMD     1364 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.97 GB tm    586.00us/  9284.85ms (    384 GFLOPS   26|75     GB/s)
*** AMD     1365 r_toks_16_320n1                                arg  2 mem  17.97 GB tm     16.32us/  9284.86ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1366 E_toks_80_16_4n1                               arg  4 mem  17.97 GB tm      6.16us/  9284.87ms (      7 GFLOPS   10|11     GB/s)
*** AMD     1367 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.97 GB tm    682.84us/  9285.55ms (   1121 GFLOPS   74|218    GB/s)
*** AMD     1368 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.97 GB tm    690.64us/  9286.24ms (   1108 GFLOPS   74|216    GB/s)
*** AMD     1369 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  17.97 GB tm   2404.84us/  9288.65ms (    408 GFLOPS   31|86     GB/s)
*** AMD     1370 E_2n2                                          arg  2 mem  17.97 GB tm      4.96us/  9288.65ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1371 r_toks_16_320                                  arg  2 mem  17.97 GB tm     14.36us/  9288.67ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1372 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.97 GB tm      6.52us/  9288.67ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1373 r_toks_toks                                    arg  1 mem  17.97 GB tm      5.52us/  9288.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1374 E_toks_80_16_4                                 arg  4 mem  17.97 GB tm      5.40us/  9288.69ms (      9 GFLOPS   11|12     GB/s)
*** AMD     1375 E_toks_(start_pos+toks)                        arg  3 mem  17.97 GB tm      4.92us/  9288.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1376 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.97 GB tm    526.92us/  9289.22ms (    427 GFLOPS   29|83     GB/s)
*** AMD     1377 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.97 GB tm    497.84us/  9289.72ms (     90 GFLOPS    7|18     GB/s)
*** AMD     1378 r_40_toks_16_8                                 arg  2 mem  17.97 GB tm      5.88us/  9289.72ms (      4 GFLOPS    4|11     GB/s)
*** AMD     1379 r_8_toks_16_8                                  arg  2 mem  17.97 GB tm      5.64us/  9289.73ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1380 E_5_toks_2_2_16_4_4                            arg  4 mem  17.97 GB tm      5.64us/  9289.73ms (      3 GFLOPS    8|8      GB/s)
*** AMD     1381 E_toks_8_2_16_4                                arg  4 mem  17.97 GB tm      5.28us/  9289.74ms (      1 GFLOPS    2|2      GB/s)
*** AMD     1382 E_5_toks_8_2_16_4                              arg  3 mem  17.97 GB tm      7.96us/  9289.75ms (      6 GFLOPS   15|15     GB/s)
*** AMD     1383 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  18.00 GB tm    249.28us/  9289.99ms (    232 GFLOPS   20|112    GB/s)
*** AMD     1384 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.00 GB tm      6.04us/  9290.00ms (      4 GFLOPS    8|15     GB/s)
*** AMD     1385 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.00 GB tm      6.28us/  9290.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1386 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.00 GB tm      5.96us/  9290.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1387 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.00 GB tm      6.76us/  9290.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1388 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.00 GB tm      5.56us/  9290.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1389 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.00 GB tm      6.08us/  9290.03ms (      2 GFLOPS    8|8      GB/s)
*** AMD     1390 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.00 GB tm    605.00us/  9290.64ms (    372 GFLOPS   26|73     GB/s)
*** AMD     1391 r_toks_16_320n1                                arg  2 mem  18.00 GB tm     16.84us/  9290.65ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1392 E_toks_80_16_4n1                               arg  4 mem  18.00 GB tm      6.36us/  9290.66ms (      7 GFLOPS   10|10     GB/s)
*** AMD     1393 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.00 GB tm    661.04us/  9291.32ms (   1158 GFLOPS   77|226    GB/s)
*** AMD     1394 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.00 GB tm    663.88us/  9291.98ms (   1153 GFLOPS   77|225    GB/s)
*** AMD     1395 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  18.00 GB tm   2396.04us/  9294.38ms (    410 GFLOPS   31|86     GB/s)
*** AMD     1396 E_2n4                                          arg  2 mem  18.00 GB tm      5.24us/  9294.39ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1397 r_toks_16_320                                  arg  2 mem  18.00 GB tm     14.80us/  9294.40ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1398 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  18.00 GB tm      6.80us/  9294.41ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1399 r_toks_toks                                    arg  1 mem  18.00 GB tm      5.52us/  9294.41ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1400 E_toks_80_16_4                                 arg  4 mem  18.00 GB tm      5.24us/  9294.42ms (      9 GFLOPS   12|13     GB/s)
*** AMD     1401 E_toks_(start_pos+toks)                        arg  3 mem  18.00 GB tm      5.12us/  9294.42ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1402 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  18.00 GB tm    510.36us/  9294.93ms (    441 GFLOPS   30|86     GB/s)
*** AMD     1403 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  18.00 GB tm    482.00us/  9295.42ms (     93 GFLOPS    7|18     GB/s)
*** AMD     1404 r_40_toks_16_8                                 arg  2 mem  18.00 GB tm      5.68us/  9295.42ms (      4 GFLOPS    4|12     GB/s)
*** AMD     1405 r_8_toks_16_8                                  arg  2 mem  18.00 GB tm      5.64us/  9295.43ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1406 E_5_toks_2_2_16_4_4                            arg  4 mem  18.00 GB tm      5.68us/  9295.43ms (      3 GFLOPS    8|8      GB/s)
*** AMD     1407 E_toks_8_2_16_4                                arg  4 mem  18.00 GB tm      5.60us/  9295.44ms (      1 GFLOPS    2|2      GB/s)
*** AMD     1408 E_5_toks_8_2_16_4                              arg  3 mem  18.00 GB tm      8.36us/  9295.45ms (      6 GFLOPS   15|15     GB/s)
*** AMD     1409 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  18.04 GB tm    259.80us/  9295.71ms (    222 GFLOPS   19|108    GB/s)
*** AMD     1410 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.04 GB tm      5.92us/  9295.71ms (      4 GFLOPS    8|15     GB/s)
*** AMD     1411 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.04 GB tm      6.20us/  9295.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1412 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.04 GB tm      5.84us/  9295.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1413 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.04 GB tm      6.80us/  9295.73ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1414 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.04 GB tm      5.60us/  9295.74ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1415 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.04 GB tm      6.24us/  9295.74ms (      2 GFLOPS    7|7      GB/s)
*** AMD     1416 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.04 GB tm    569.88us/  9296.31ms (    395 GFLOPS   27|77     GB/s)
*** AMD     1417 r_toks_16_320n1                                arg  2 mem  18.04 GB tm     15.84us/  9296.33ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1418 E_toks_80_16_4n1                               arg  4 mem  18.04 GB tm      6.16us/  9296.33ms (      7 GFLOPS   10|11     GB/s)
*** AMD     1419 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.04 GB tm    649.80us/  9296.98ms (   1178 GFLOPS   78|229    GB/s)
*** AMD     1420 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.04 GB tm    650.48us/  9297.64ms (   1176 GFLOPS   78|229    GB/s)
*** AMD     1421 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  18.04 GB tm   2427.52us/  9300.06ms (    404 GFLOPS   31|85     GB/s)
*** AMD     1422 E_2n2                                          arg  2 mem  18.04 GB tm      5.04us/  9300.07ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1423 r_toks_16_320                                  arg  2 mem  18.04 GB tm     14.48us/  9300.08ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1424 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  18.04 GB tm      6.60us/  9300.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1425 r_toks_toks                                    arg  1 mem  18.04 GB tm      5.52us/  9300.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1426 E_toks_80_16_4                                 arg  4 mem  18.04 GB tm      5.56us/  9300.10ms (      8 GFLOPS   11|12     GB/s)
*** AMD     1427 E_toks_(start_pos+toks)                        arg  3 mem  18.04 GB tm      5.12us/  9300.11ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1428 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  18.04 GB tm    522.16us/  9300.63ms (    431 GFLOPS   30|84     GB/s)
*** AMD     1429 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  18.04 GB tm    499.92us/  9301.13ms (     90 GFLOPS    7|18     GB/s)
*** AMD     1430 r_40_toks_16_8                                 arg  2 mem  18.04 GB tm      5.64us/  9301.13ms (      4 GFLOPS    4|12     GB/s)
*** AMD     1431 r_8_toks_16_8                                  arg  2 mem  18.04 GB tm      5.60us/  9301.14ms (      1 GFLOPS    1|2      GB/s)
*** AMD     1432 E_5_toks_2_2_16_4_4                            arg  4 mem  18.04 GB tm      5.60us/  9301.14ms (      3 GFLOPS    8|8      GB/s)
*** AMD     1433 E_toks_8_2_16_4                                arg  4 mem  18.04 GB tm      5.20us/  9301.15ms (      1 GFLOPS    2|2      GB/s)
*** AMD     1434 E_5_toks_8_2_16_4                              arg  3 mem  18.04 GB tm      7.84us/  9301.16ms (      6 GFLOPS   16|16     GB/s)
*** AMD     1435 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  18.07 GB tm    264.20us/  9301.42ms (    219 GFLOPS   19|106    GB/s)
*** AMD     1436 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.07 GB tm      6.12us/  9301.43ms (      4 GFLOPS    8|15     GB/s)
*** AMD     1437 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.07 GB tm      6.28us/  9301.43ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1438 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.07 GB tm      5.96us/  9301.44ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1439 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.07 GB tm      6.68us/  9301.45ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1440 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.07 GB tm      5.64us/  9301.45ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1441 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.07 GB tm      6.12us/  9301.46ms (      2 GFLOPS    8|8      GB/s)
*** AMD     1442 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.07 GB tm    610.44us/  9302.07ms (    369 GFLOPS   25|72     GB/s)
*** AMD     1443 r_toks_16_320n1                                arg  2 mem  18.07 GB tm     16.68us/  9302.09ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1444 E_toks_80_16_4n1                               arg  4 mem  18.07 GB tm      6.52us/  9302.09ms (      7 GFLOPS    9|10     GB/s)
*** AMD     1445 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.07 GB tm    690.32us/  9302.78ms (   1109 GFLOPS   74|216    GB/s)
*** AMD     1446 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.07 GB tm    677.88us/  9303.46ms (   1129 GFLOPS   75|220    GB/s)
*** AMD     1447 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  18.07 GB tm   2420.56us/  9305.88ms (    405 GFLOPS   31|85     GB/s)
*** AMD     1448 E_2n3                                          arg  2 mem  18.07 GB tm      5.52us/  9305.89ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1449 r_toks_16_320n1                                arg  2 mem  18.07 GB tm     14.48us/  9305.90ms (      1 GFLOPS    1|1      GB/s)
*** AMD     1450 E_2n2                                          arg  2 mem  18.07 GB tm      5.40us/  9305.91ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1451 E_toks_80_16_4n1                               arg  4 mem  18.07 GB tm      5.56us/  9305.91ms (      8 GFLOPS   11|12     GB/s)
*** AMD     1452 E_2n1                                          arg  2 mem  18.07 GB tm      5.00us/  9305.92ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1453 E_2n2                                          arg  2 mem  18.07 GB tm      5.00us/  9305.92ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1454 E_2n1                                          arg  2 mem  18.07 GB tm      5.00us/  9305.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1455 E_2n2                                          arg  2 mem  18.07 GB tm      5.04us/  9305.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1456 E_2n1                                          arg  2 mem  18.07 GB tm      4.96us/  9305.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1457 E_2n2                                          arg  2 mem  18.07 GB tm      5.04us/  9305.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1458 E_2n3                                          arg  2 mem  18.07 GB tm      5.00us/  9305.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1459 E_2n2                                          arg  2 mem  18.07 GB tm      5.04us/  9305.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1460 E_2n4                                          arg  2 mem  18.07 GB tm      5.52us/  9305.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1461 E_2n2                                          arg  2 mem  18.07 GB tm      5.32us/  9305.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1462 E_2n4                                          arg  2 mem  18.07 GB tm      5.48us/  9305.97ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1463 E_2n2                                          arg  2 mem  18.07 GB tm      5.32us/  9305.97ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1464 E_2n3                                          arg  2 mem  18.07 GB tm      5.28us/  9305.98ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1465 E_2n2                                          arg  2 mem  18.07 GB tm      5.36us/  9305.98ms (      0 GFLOPS    0|0      GB/s)
*** AMD     1466 E_2n1                                          arg  2 mem  18.07 GB tm      5.92us/  9305.99ms (      0 GFLOPS    0|0      GB/s)
